,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2
265,206.0994887312187,-8.285399778824425,1691.8050573726728,0.4998353687187871,888.8471857566261,0.002900673362885096,0.9923265190617407,0.016870735801068716,0.017332607567422213,0.968698021217346,0.015036803203721921,0.0018339325973467952,1.386336589535915,1.4969025172944022,1.2303117290284522,0.9992276885953001,0.0007723114046998732,0.0,7.271958130064313,7.271958130064313,5.815985245681587,0.106907541356365,1.392112489385013,37.447670152952945,0.8912950437389565,0.12608225970100814,35.44830030522212,46.39016839846321,5.239972045755909,0.1915637528747163,0.0006647181209533898,0.004607380606732046,2.641179146908749e-05,3.2212595106316395e-06,0.03335397413488843,0.1546261143618367,0.17743354842323897,13.515679791604049,0.0,0.0,0.0,-8.740108430169453,1877.8920686199806,6042.612847074159,0.320603533497018
266,205.48541840567614,-8.28606093369875,1691.7522599265849,0.4998331348081243,886.1086559083714,0.002900593357938579,0.9921721260293166,0.016909997731581618,0.01738311465878165,0.9686119700979692,0.015068196131246717,0.0018418016003348997,1.384061308372148,1.4946583984668793,1.2331917791770204,0.999224820480682,0.0007751795193179986,0.0,7.289207310280379,7.289207310280379,5.829680083235028,0.10732611389626766,1.3944972593172347,37.54805261408245,0.8910820906323899,0.12606519426974083,35.44015606289811,46.27902708061001,5.238165104649276,0.191563818513175,0.0006646055011156375,0.004607313563980043,2.6565584861480803e-05,3.2471396234513746e-06,0.03335334721694903,0.15462620171462407,0.17743072268510476,13.515679791604049,0.0,0.0,0.0,-8.740583065561433,1878.1120252841904,6042.611936243127,0.32077394954718763
267,204.87134808013357,-8.286722272688236,1691.6991583098556,0.4998308795664129,883.3703874256271,0.0029005128346417885,0.9920187016583624,0.016949493209317153,0.017433905914803247,0.9685254263867826,0.015099773331789794,0.0018497198775273595,1.3817899807126006,1.4924178907337318,1.2360890269762776,0.9992219519288355,0.000778048071164598,0.0,7.3065605186773555,7.3065605186773555,5.843457223305158,0.10774725715186662,1.3968974670581624,37.64904229866482,0.8908687206936331,0.12604807556751016,35.4320094147059,46.16811039484241,5.236356761676024,0.19156388440967254,0.0006644924869306008,0.004607245966344752,2.6720134995485254e-05,3.2732123685134233e-06,0.03335271857419184,0.15462629070997544,0.17742788783279861,13.515679791604049,0.0,0.0,0.0,-8.741057700953414,1878.3320170455193,6042.611016714748,0.32094448547105253
268,204.257277754591,-8.287383797070662,1691.6457497480021,0.49982860280460206,880.6323794837805,0.0029004317882767314,0.9918662472622087,0.016989224267765755,0.017484983854293434,0.9684383857450362,0.015131536402019896,0.0018576878657458587,1.3795226019492386,1.4901809891229254,1.2390036228496393,0.9992190829324975,0.0007809170675025352,0.0,7.324018675327026,7.324018675327025,5.857317390517223,0.10817099399585987,1.3993132459392312,37.750644707450284,0.8906549330053571,0.1260309031052906,35.42386032795332,46.057417741108544,5.2345470068954345,0.19156395056638592,0.0006643790748045404,0.004607177808744052,2.6875448739068635e-05,3.299479555980716e-06,0.03335208819063382,0.1546263813625075,0.177425043782502,13.515679791604047,0.0,0.0,0.0,-8.741532336345394,1878.552043994208,6042.610088411941,0.32111514151667564
269,203.64320742904843,-8.288045508138948,1691.5920314332336,0.49982630433131264,877.8946312542998,0.002900350214068761,0.9917147642823674,0.017029192964121375,0.01753635102633993,0.9683508437823748,0.015163486956940659,0.0018657060071807167,1.3772591674941181,1.4879476886770038,1.2419357189828675,0.9992162134843235,0.0007837865156764855,0.0,7.341582711202236,7.341582711202236,5.871261318039524,0.10859734758650248,1.4017447308491637,37.85286540791186,0.8904407266326976,0.12601367638833338,35.41570877414276,45.94694851857959,5.232735830874839,0.19156401698551181,0.0006642652611016844,0.00460710908603373,2.7031533041930266e-05,3.325943018439377e-06,0.03335145605010295,0.1546264736870106,0.17742219044940455,13.515679791604047,0.0,0.0,0.0,-8.742006971737375,1878.7721062215678,6042.609151256683,0.3212859179758851
270,203.02913710350586,-8.288707407201715,1691.5380005239033,0.4998239839528014,875.1571419048176,0.00290026810718563,0.9915642538806857,0.017069401379733923,0.017588010010768575,0.9682627960561865,0.015195626630934366,0.0018737747487995564,1.3749996727795168,1.4857179844531676,1.2448854693567895,0.9992133435768857,0.0007866564231142106,0.0,7.359253568379821,7.359253568379821,5.885289747746733,0.10902634132710444,1.4041920582552094,37.955710035275324,0.8902261006631291,0.12599639491594875,35.40755471440222,45.8367021279788,5.2309232228100635,0.19156408366926886,0.00066415104214289,0.004607039793007117,2.71883949380939e-05,3.3526046100447956e-06,0.033350822136231265,0.15462656769845537,0.17741932774766717,13.515679791604047,0.0,0.0,0.0,-8.742481607129355,1878.9922038199707,6042.608205169954,0.3214568150523745
271,202.4150667779633,-8.289369495583616,1691.4836541439763,0.4998216414729244,872.4199105991469,0.002900185462736597,0.9914147168365418,0.017109851620489894,0.017639963418608354,0.9681742380708583,0.015227957078244588,0.0018818945422453067,1.3727441132580822,1.4834918715232945,1.2478530297754402,0.9992104732026722,0.0007895267973277893,0.0,7.377032200216343,7.377032200216342,5.899403430358374,0.10945799885817939,1.4066553662258674,38.059184293558346,0.8900110542167622,0.1259790581813788,35.39939809581478,45.72667797214585,5.229109170054028,0.1915641506198981,0.0006640364142047871,0.004606969924394271,2.7346041547548675e-05,3.3794662065252947e-06,0.03335018643245068,0.15462666341199663,0.17741645559040006,13.515679791604045,0.0,0.0,0.0,-8.742956242521336,1879.2123368829248,6042.607250071787,0.3216278328281303
272,201.80099645242072,-8.290031774624854,1691.4289893826922,0.49981927669309856,869.6829364969241,0.002900102275771854,0.9912661548798477,0.017150545816808253,0.017692213892564954,0.9680851652766136,0.015260479970688964,0.0018900658461192886,1.3704924844029667,1.4812693449740304,1.2508385578694028,0.9992076023540853,0.0007923976459146211,0.0,7.394919571377268,7.394919571377268,5.9136031254446415,0.10989234420855094,1.4091347944578774,38.163293956591424,0.889795586314988,0.12596166567199846,35.39123889901288,45.61687544829222,5.2272936642515155,0.191564217839669,0.0006639213735207299,0.004606899474859978,2.7504480072982716e-05,3.4065297094889616e-06,0.033349548921999116,0.1546267608429673,0.17741357388969528,13.51567979160405,0.0,0.0,0.0,-8.743430877913315,1879.432505505014,6042.606285881232,0.3217989716955362
273,201.18692612687815,-8.290694245682472,1691.374003293744,0.4998168894122646,866.9462187541038,0.0029000185412811166,0.9911185685808109,0.01719148612458776,0.017744764107502833,0.9679955730692644,0.015293197002017048,0.0018982891225707119,1.3682447817079832,1.4790503999068352,1.253842213160837,0.9992047310234409,0.0007952689765591358,0.0,7.4129166582301655,7.412916658230165,5.927889601759749,0.11032940156688036,1.411630484295215,38.26804486913681,0.8895796960883025,0.12594421686880605,35.38307706282486,45.50729396022281,5.225476691625712,0.19156428533086783,0.000663805916277813,0.004606828439004164,2.766371780830499e-05,3.4337970405040175e-06,0.033348909587904305,0.15462686000689388,0.1774106825565414,13.515679791604049,0.0,0.0,0.0,-8.743905513305295,1879.6527097819967,6042.605312516282,0.32197023167335015
274,200.57285580133558,-8.291356910129586,1691.3186928950377,0.49981447942684726,864.2097565224253,0.002899934254193233,0.990971959493063,0.017232674724984753,0.01779761677093625,0.9679054567888218,0.015326109884051892,0.0019065648409328606,1.3660010006877394,1.4768350314380503,1.2568641570527663,0.9992018592029663,0.0007981407970336214,0.0,7.431024448792385,7.431024448792385,5.942263637173857,0.11076919552292241,1.4141425787584225,38.37344294793632,0.88936338256483,0.1259267112467329,35.37491256079191,45.39793290587386,5.2236582428384715,0.1915643530958119,0.0006636900386184355,0.004606756811359586,2.7823762132603573e-05,3.461270147860664e-06,0.03334826841299339,0.15462696091948713,0.17740778150087402,13.51567979160405,0.0,0.0,0.0,-8.744380148697276,1879.8729498107393,6042.604329893955,0.3221416131017828
